Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Keyboard	2021-09-14 13:25:13.150565	2021-09-14 13:25:21.882081	8.731516	Afternoon
Mouse	2021-09-14 13:25:25.316507	2021-09-14 13:25:34.781683	9.465176	Afternoon
Keyboard	2021-09-14 13:25:23.848719	2021-09-14 13:25:58.613196	34.764477	Afternoon
Keyboard	2021-09-14 13:25:59.487797	2021-09-14 13:26:08.375777	8.88798	Afternoon
Mouse	2021-09-14 13:26:03.395116	2021-09-14 13:26:21.810027	18.414911	Afternoon
Mouse	2021-09-14 13:26:22.504359	2021-09-14 13:26:30.106279	7.60192	Afternoon
Mouse	2021-09-14 13:26:51.647119	2021-09-14 13:27:08.746122	17.099003	Afternoon
Keyboard	2021-09-14 13:26:20.234338	2021-09-14 13:27:23.449271	63.214933	Afternoon
Keyboard	2021-09-14 13:27:28.470008	2021-09-14 13:27:38.703784	10.233776	Afternoon
Mouse	2021-09-14 13:27:37.691575	2021-09-14 13:27:44.055060	6.363485	Afternoon
Keyboard	2021-09-14 13:27:47.606419	2021-09-14 13:27:59.729461	12.123042	Afternoon
Keyboard	2021-09-14 13:27:59.925786	2021-09-14 13:28:06.553385	6.627599	Afternoon
Mouse	2021-09-14 13:28:05.019686	2021-09-14 13:28:14.646998	9.627312	Afternoon
Mouse	2021-09-14 13:28:41.692728	2021-09-14 13:28:48.187512	6.494784	Afternoon
Mouse	2021-09-14 13:28:48.269533	2021-09-14 13:28:54.387709	6.118176	Afternoon
Mouse	2021-09-14 13:29:01.769333	2021-09-14 13:29:39.321921	37.552588	Afternoon
Mouse	2021-09-14 13:30:30.535161	2021-09-14 13:30:36.043202	5.508041	Afternoon
Mouse	2021-09-14 13:31:47.442628	2021-09-14 13:31:55.302259	7.859631	Afternoon
Mouse	2021-09-14 13:32:23.692576	2021-09-14 13:32:30.530470	6.837894	Afternoon
Mouse	2021-09-14 13:33:44.864312	2021-09-14 13:33:59.365897	14.501585	Afternoon
Mouse	2021-09-14 13:33:59.379569	2021-09-14 13:34:08.697332	9.317763	Afternoon
Mouse	2021-09-14 13:34:20.504677	2021-09-14 13:34:25.506774	5.002097	Afternoon
Mouse	2021-09-14 13:34:29.130353	2021-09-14 13:34:42.102288	12.971935	Afternoon
Mouse	2021-09-14 13:35:14.317008	2021-09-14 13:35:38.249969	23.932961	Afternoon
Keyboard	2021-09-14 13:28:07.691096	2021-09-14 13:36:00.968125	473.277029	Afternoon
Keyboard	2021-09-14 13:36:01.070660	2021-09-14 13:36:24.704355	23.633695	Afternoon
Keyboard	2021-09-14 13:36:24.816184	2021-09-14 13:36:57.210011	32.393827	Afternoon
Keyboard	2021-09-14 13:36:57.343323	2021-09-14 13:37:06.406239	9.062916	Afternoon
Mouse	2021-09-14 13:37:04.535012	2021-09-14 13:37:10.220743	5.685731	Afternoon
Mouse	2021-09-14 13:38:39.223554	2021-09-14 13:38:47.332411	8.108857	Afternoon
Mouse	2021-09-14 13:38:47.738637	2021-09-14 13:38:52.944359	5.205722	Afternoon
Mouse	2021-09-14 13:39:14.581642	2021-09-14 13:39:34.262023	19.680381	Afternoon
Mouse	2021-09-14 13:40:06.098856	2021-09-14 13:40:14.826828	8.727972	Afternoon
Keyboard	2021-09-14 13:37:09.327666	2021-09-14 13:40:30.657875	201.330209	Afternoon
Keyboard	2021-09-14 13:40:30.760409	2021-09-14 13:40:55.046937	24.286528	Afternoon
Keyboard	2021-09-14 13:40:55.711890	2021-09-14 13:41:10.308647	14.596757	Afternoon
Keyboard	2021-09-14 13:41:10.434580	2021-09-14 13:41:22.424049	11.989469	Afternoon
Keyboard	2021-09-14 13:41:27.670832	2021-09-14 13:41:40.802755	13.131923	Afternoon
Keyboard	2021-09-14 13:41:43.329002	2021-09-14 13:41:54.174010	10.845008	Afternoon
Keyboard	2021-09-14 13:41:59.970472	2021-09-14 13:42:07.080405	7.109933	Afternoon
Mouse	2021-09-14 13:42:04.099114	2021-09-14 13:42:12.000023	7.900909	Afternoon
Keyboard	2021-09-14 13:42:10.671007	2021-09-14 13:42:22.561798	11.890791	Afternoon
Keyboard	2021-09-14 13:42:37.881132	2021-09-14 13:42:47.882487	10.001355	Afternoon
Mouse	2021-09-14 13:42:46.067131	2021-09-14 13:42:51.566824	5.499693	Afternoon
Keyboard	2021-09-14 13:42:50.430178	2021-09-14 13:42:57.287116	6.856938	Afternoon
Keyboard	2021-09-14 13:42:58.334901	2021-09-14 13:43:12.364322	14.029421	Afternoon
Mouse	2021-09-14 13:43:26.800851	2021-09-14 13:43:34.096284	7.295433	Afternoon
Keyboard	2021-09-14 13:43:40.225789	2021-09-14 13:43:57.791105	17.565316	Afternoon
Mouse	2021-09-14 13:44:13.723630	2021-09-14 13:44:42.430015	28.706385	Afternoon
Keyboard	2021-09-14 13:43:57.873081	2021-09-14 13:44:47.677727	49.804646	Afternoon
Mouse	2021-09-14 13:45:00.739391	2021-09-14 13:45:09.571840	8.832449	Afternoon
Mouse	2021-09-14 13:45:19.191381	2021-09-14 13:45:42.408598	23.217217	Afternoon
Mouse	2021-09-14 13:45:42.973014	2021-09-14 13:45:51.019398	8.046384	Afternoon
Mouse	2021-09-14 13:46:43.052178	2021-09-14 13:47:41.840407	58.788229	Afternoon
Keyboard	2021-09-14 13:44:55.477031	2021-09-14 13:48:04.751048	189.274017	Afternoon
Keyboard	2021-09-14 13:48:06.857392	2021-09-14 13:48:13.647941	6.790549	Afternoon
Keyboard	2021-09-14 13:48:13.771961	2021-09-14 13:48:22.693262	8.921301	Afternoon
Mouse	2021-09-14 13:48:23.769365	2021-09-14 13:48:29.699651	5.930286	Afternoon
Mouse	2021-09-14 13:48:31.816701	2021-09-14 13:48:53.882670	22.065969	Afternoon
Mouse	2021-09-14 13:48:56.567071	2021-09-14 13:50:59.773050	123.205979	Afternoon
Mouse	2021-09-14 13:51:03.880210	2021-09-14 13:51:49.296249	45.416039	Afternoon
Mouse	2021-09-14 13:52:02.474119	2021-09-14 13:52:49.372480	46.898361	Afternoon
Keyboard	2021-09-14 13:48:27.628491	2021-09-14 13:53:38.586168	310.957677	Afternoon
Mouse	2021-09-14 13:53:35.176190	2021-09-14 13:53:59.291833	24.115643	Afternoon
Mouse	2021-09-14 13:55:44.878433	2021-09-14 13:55:50.258936	5.380503	Afternoon
Mouse	2021-09-14 13:56:07.816443	2021-09-14 13:56:29.694889	21.878446	Afternoon
Mouse	2021-09-14 13:56:41.114077	2021-09-14 13:56:51.612431	10.498354	Afternoon
Mouse	2021-09-14 13:58:05.130186	2021-09-14 13:58:11.952069	6.821883	Afternoon
Mouse	2021-09-14 13:58:32.646015	2021-09-14 13:58:45.336595	12.69058	Afternoon
Mouse	2021-09-14 13:58:45.349293	2021-09-14 13:58:50.701521	5.352228	Afternoon
Mouse	2021-09-14 13:58:51.348907	2021-09-14 13:59:10.452966	19.104059	Afternoon
Mouse	2021-09-14 13:59:39.191361	2021-09-14 13:59:44.343409	5.152048	Afternoon
Mouse	2021-09-14 13:59:48.223011	2021-09-14 14:00:14.994781	26.77177	Afternoon
Mouse	2021-09-14 14:00:56.098551	2021-09-14 14:01:21.051053	24.952502	Afternoon
Mouse	2021-09-14 14:01:55.347692	2021-09-14 14:02:03.975064	8.627372	Afternoon
Mouse	2021-09-14 14:02:09.801839	2021-09-14 14:02:16.855098	7.053259	Afternoon
Mouse	2021-09-14 14:02:17.004549	2021-09-14 14:02:28.487195	11.482646	Afternoon
Mouse	2021-09-14 14:02:29.801551	2021-09-14 14:02:45.120866	15.319315	Afternoon
Mouse	2021-09-14 14:03:06.551136	2021-09-14 14:03:15.153127	8.601991	Afternoon
Mouse	2021-09-14 14:03:51.442795	2021-09-14 14:04:59.810703	68.367908	Afternoon
Mouse	2021-09-14 14:05:04.550636	2021-09-14 14:05:22.611980	18.061344	Afternoon
Mouse	2021-09-14 14:05:23.706636	2021-09-14 14:05:29.258055	5.551419	Afternoon
Mouse	2021-09-14 14:05:30.411335	2021-09-14 14:05:39.938020	9.526685	Afternoon
Mouse	2021-09-14 14:06:28.237816	2021-09-14 14:07:08.535334	40.297518	Afternoon
Mouse	2021-09-14 14:07:09.160297	2021-09-14 14:11:28.246791	259.086494	Afternoon
Mouse	2021-09-14 14:11:37.708093	2021-09-14 14:11:48.491585	10.783492	Afternoon
Mouse	2021-09-14 14:11:49.129236	2021-09-14 14:11:59.749650	10.620414	Afternoon
Mouse	2021-09-14 14:13:37.988483	2021-09-14 14:13:44.701932	6.713449	Afternoon
Keyboard	2021-09-14 13:53:58.735228	2021-09-14 14:14:14.136557	1215.401329	Afternoon
Mouse	2021-09-14 14:14:51.566582	2021-09-14 14:14:57.580006	6.013424	Afternoon
Mouse	2021-09-14 14:15:15.551937	2021-09-14 14:16:01.766631	46.214694	Afternoon
Mouse	2021-09-14 14:16:20.582512	2021-09-14 14:16:30.944795	10.362283	Afternoon
Keyboard	2021-09-14 14:14:15.029083	2021-09-14 14:20:16.050918	361.021835	Afternoon
Mouse	2021-09-14 14:17:21.628928	2021-09-14 14:20:25.209229	183.580301	Afternoon
Mouse	2021-09-14 14:20:32.690972	2021-09-14 14:26:06.511944	333.820972	Afternoon
Mouse	2021-09-14 14:27:50.692546	2021-09-14 14:41:04.294410	793.601864	Afternoon
Mouse	2021-09-14 14:42:26.581690	2021-09-14 14:42:31.711441	5.129751	Afternoon
Keyboard	2021-09-14 14:20:17.730773	2021-09-14 14:43:17.422095	1379.691322	Afternoon
Mouse	2021-09-14 14:43:14.425668	2021-09-14 14:43:19.667810	5.242142	Afternoon
Keyboard	2021-09-14 14:43:20.656216	2021-09-14 14:45:18.535225	117.879009	Afternoon
Mouse	2021-09-14 14:45:30.566873	2021-09-14 14:45:39.085665	8.518792	Afternoon
Keyboard	2021-09-14 14:45:18.629895	2021-09-14 14:45:45.399669	26.769774	Afternoon
Mouse	2021-09-14 14:45:44.550580	2021-09-14 14:45:54.936281	10.385701	Afternoon
Keyboard	2021-09-14 14:45:49.697195	2021-09-14 14:46:33.625772	43.928577	Afternoon
Mouse	2021-09-14 14:46:31.285968	2021-09-14 14:46:43.008046	11.722078	Afternoon
Keyboard	2021-09-14 14:46:56.897618	2021-09-14 14:47:04.936867	8.039249	Afternoon
Mouse	2021-09-14 14:46:50.317106	2021-09-14 14:47:09.202638	18.885532	Afternoon
Keyboard	2021-09-14 14:47:08.681531	2021-09-14 14:47:16.938427	8.256896	Afternoon
Mouse	2021-09-14 14:47:21.300349	2021-09-14 14:47:36.183468	14.883119	Afternoon
Mouse	2021-09-14 14:47:42.473589	2021-09-14 14:47:49.797332	7.323743	Afternoon
Keyboard	2021-09-14 14:47:53.557794	2021-09-14 14:48:00.440333	6.882539	Afternoon
Mouse	2021-09-14 14:47:59.378702	2021-09-14 14:48:17.775371	18.396669	Afternoon
Keyboard	2021-09-14 14:48:25.790936	2021-09-14 14:48:36.184768	10.393832	Afternoon
Mouse	2021-09-14 14:48:33.440949	2021-09-14 14:48:55.490931	22.049982	Afternoon
Mouse	2021-09-14 14:48:58.082631	2021-09-14 14:49:07.845194	9.762563	Afternoon
Keyboard	2021-09-14 14:49:05.664925	2021-09-14 14:49:14.568517	8.903592	Afternoon
Mouse	2021-09-14 14:49:12.364282	2021-09-14 14:49:19.570775	7.206493	Afternoon
Keyboard	2021-09-14 14:49:18.841655	2021-09-14 14:49:49.289742	30.448087	Afternoon
Mouse	2021-09-14 14:50:24.566674	2021-09-14 14:50:40.023342	15.456668	Afternoon
Keyboard	2021-09-14 14:49:54.359496	2021-09-14 14:51:08.048699	73.689203	Afternoon
Mouse	2021-09-14 14:50:45.253656	2021-09-14 14:51:23.988958	38.735302	Afternoon
Mouse	2021-09-14 14:52:20.770685	2021-09-14 14:52:39.297221	18.526536	Afternoon
Mouse	2021-09-14 14:52:48.848246	2021-09-14 14:52:54.510477	5.662231	Afternoon
Keyboard	2021-09-14 14:51:23.049147	2021-09-14 14:52:58.345413	95.296266	Afternoon
Mouse	2021-09-14 14:52:57.972357	2021-09-14 14:53:03.672778	5.700421	Afternoon
Keyboard	2021-09-14 14:53:15.080586	2021-09-14 14:53:21.257111	6.176525	Afternoon
Keyboard	2021-09-14 14:53:21.382103	2021-09-14 14:53:30.537313	9.15521	Afternoon
Mouse	2021-09-14 14:53:48.613432	2021-09-14 14:54:30.196942	41.58351	Afternoon
Keyboard	2021-09-14 14:53:33.295347	2021-09-14 14:55:07.398500	94.103153	Afternoon
Mouse	2021-09-14 14:55:35.630050	2021-09-14 14:56:49.512990	73.88294	Afternoon
Mouse	2021-09-14 14:57:12.895154	2021-09-14 14:57:19.088296	6.193142	Afternoon
Mouse	2021-09-14 14:57:49.956834	2021-09-14 14:57:57.839984	7.88315	Afternoon
Keyboard	2021-09-14 14:55:18.578307	2021-09-14 14:58:05.217029	166.638722	Afternoon
Mouse	2021-09-14 14:58:20.833030	2021-09-14 14:58:25.923889	5.090859	Afternoon
Keyboard	2021-09-14 14:58:13.982073	2021-09-14 14:58:39.467299	25.485226	Afternoon
Keyboard	2021-09-14 14:58:39.546907	2021-09-14 14:59:04.246552	24.699645	Afternoon
Keyboard	2021-09-14 14:59:06.741067	2021-09-14 14:59:21.766531	15.025464	Afternoon
Mouse	2021-09-14 14:59:25.286469	2021-09-14 14:59:37.243952	11.957483	Afternoon
Keyboard	2021-09-14 14:59:36.089445	2021-09-14 14:59:57.176191	21.086746	Afternoon
Keyboard	2021-09-14 14:59:57.953539	2021-09-14 15:00:06.491456	8.537917	Afternoon
Mouse	2021-09-14 15:00:05.425899	2021-09-14 15:00:12.576108	7.150209	Afternoon
Keyboard	2021-09-14 15:00:10.647217	2021-09-14 15:00:18.920903	8.273686	Afternoon
Keyboard	2021-09-14 15:00:28.679777	2021-09-14 15:00:53.974860	25.295083	Afternoon
Mouse	2021-09-14 15:00:57.144442	2021-09-14 15:01:13.383621	16.239179	Afternoon
Keyboard	2021-09-14 15:01:12.416241	2021-09-14 15:02:00.869913	48.453672	Afternoon
Mouse	2021-09-14 15:02:24.254352	2021-09-14 15:02:36.057059	11.802707	Afternoon
Keyboard	2021-09-14 15:02:08.135917	2021-09-14 15:02:41.698999	33.563082	Afternoon
Keyboard	2021-09-14 15:02:42.594399	2021-09-14 15:02:54.962607	12.368208	Afternoon
Mouse	2021-09-14 15:02:57.379638	2021-09-14 15:03:05.921401	8.541763	Afternoon
Keyboard	2021-09-14 15:02:55.048538	2021-09-14 15:03:26.784880	31.736342	Afternoon
Keyboard	2021-09-14 15:03:28.095672	2021-09-14 15:03:35.584151	7.488479	Afternoon
Keyboard	2021-09-14 15:03:38.529364	2021-09-14 15:03:48.702365	10.173001	Afternoon
Keyboard	2021-09-14 15:03:51.368948	2021-09-14 15:04:20.373902	29.004954	Afternoon
Mouse	2021-09-14 15:04:19.144451	2021-09-14 15:04:25.222717	6.078266	Afternoon
Keyboard	2021-09-14 15:04:24.942461	2021-09-14 15:04:34.055224	9.112763	Afternoon
Mouse	2021-09-14 15:04:31.848576	2021-09-14 15:04:37.260424	5.411848	Afternoon
Keyboard	2021-09-14 15:04:35.832773	2021-09-14 15:04:41.223771	5.390998	Afternoon
Mouse	2021-09-14 15:04:45.098221	2021-09-14 15:04:51.677185	6.578964	Afternoon
Keyboard	2021-09-14 15:04:42.338561	2021-09-14 15:04:57.712211	15.37365	Afternoon
Mouse	2021-09-14 15:05:12.456616	2021-09-14 15:05:17.856215	5.399599	Afternoon
Mouse	2021-09-14 15:05:24.613957	2021-09-14 15:05:30.129797	5.51584	Afternoon
Keyboard	2021-09-14 15:04:58.435381	2021-09-14 15:05:55.534172	57.098791	Afternoon
Keyboard	2021-09-14 15:05:57.669750	2021-09-14 15:06:53.742528	56.072778	Afternoon
Keyboard	2021-09-14 15:06:58.889415	2021-09-14 15:07:34.448808	35.559393	Afternoon
Keyboard	2021-09-14 15:07:42.042661	2021-09-14 15:08:28.317105	46.274444	Afternoon
Keyboard	2021-09-14 15:08:41.240317	2021-09-14 15:08:56.243785	15.003468	Afternoon
Mouse	2021-09-14 15:09:16.863243	2021-09-14 15:09:22.111614	5.248371	Afternoon
Keyboard	2021-09-14 15:08:57.494072	2021-09-14 15:09:45.534365	48.040293	Afternoon
Mouse	2021-09-14 15:09:50.130136	2021-09-14 15:09:57.164584	7.034448	Afternoon
Mouse	2021-09-14 15:11:11.004183	2021-09-14 15:11:17.019505	6.015322	Afternoon
Keyboard	2021-09-14 15:09:46.694449	2021-09-14 15:11:24.942644	98.248195	Afternoon
Keyboard	2021-09-14 15:11:26.152661	2021-09-14 15:11:35.478828	9.326167	Afternoon
Mouse	2021-09-14 15:11:26.895226	2021-09-14 15:11:36.153550	9.258324	Afternoon
Mouse	2021-09-14 15:12:21.816470	2021-09-14 15:12:31.550609	9.734139	Afternoon
Mouse	2021-09-14 15:12:31.566269	2021-09-14 15:12:40.017258	8.450989	Afternoon
Keyboard	2021-09-14 15:11:35.828379	2021-09-14 15:12:46.642830	70.814451	Afternoon
Keyboard	2021-09-14 15:12:46.935888	2021-09-14 15:13:09.318284	22.382396	Afternoon
Mouse	2021-09-14 15:13:23.379087	2021-09-14 15:13:32.120219	8.741132	Afternoon
Keyboard	2021-09-14 15:13:10.169087	2021-09-14 15:14:09.862606	59.693519	Afternoon
Keyboard	2021-09-14 15:14:11.258473	2021-09-14 15:14:26.936960	15.678487	Afternoon
Mouse	2021-09-14 15:14:24.911338	2021-09-14 15:14:34.513633	9.602295	Afternoon
Keyboard	2021-09-14 15:14:38.160012	2021-09-14 15:14:47.021911	8.861899	Afternoon
Keyboard	2021-09-14 15:15:01.762776	2021-09-14 15:15:21.614629	19.851853	Afternoon
Mouse	2021-09-14 15:15:33.363706	2021-09-14 15:15:39.863149	6.499443	Afternoon
Keyboard	2021-09-14 15:15:25.767761	2021-09-14 15:15:54.942088	29.174327	Afternoon
Keyboard	2021-09-14 15:15:55.317063	2021-09-14 15:16:07.053632	11.736569	Afternoon
Keyboard	2021-09-14 15:16:07.208895	2021-09-14 15:16:13.231656	6.022761	Afternoon
Mouse	2021-09-14 15:16:05.848478	2021-09-14 15:16:14.345408	8.49693	Afternoon
Mouse	2021-09-14 15:16:16.051450	2021-09-14 15:16:21.121544	5.070094	Afternoon
Mouse	2021-09-14 15:16:28.457624	2021-09-14 15:16:33.946132	5.488508	Afternoon
Keyboard	2021-09-14 15:16:35.151694	2021-09-14 15:16:54.022938	18.871244	Afternoon
Mouse	2021-09-14 15:17:12.629820	2021-09-14 15:17:23.746294	11.116474	Afternoon
Mouse	2021-09-14 15:17:24.113460	2021-09-14 15:17:35.422351	11.308891	Afternoon
Mouse	2021-09-14 15:17:35.895909	2021-09-14 15:17:50.093278	14.197369	Afternoon
Mouse	2021-09-14 15:18:18.660749	2021-09-14 15:18:30.659039	11.99829	Afternoon
Mouse	2021-09-14 15:18:46.347455	2021-09-14 15:19:05.336473	18.989018	Afternoon
Keyboard	2021-09-14 15:16:54.527083	2021-09-14 15:20:40.875278	226.348195	Afternoon
Keyboard	2021-09-14 15:20:43.825328	2021-09-14 15:21:25.767951	41.942623	Afternoon
Mouse	2021-09-14 15:21:53.207565	2021-09-14 15:22:10.307055	17.09949	Afternoon
Mouse	2021-09-14 15:22:12.441685	2021-09-14 15:22:19.101415	6.65973	Afternoon
Mouse	2021-09-14 15:22:32.020509	2021-09-14 15:22:46.008872	13.988363	Afternoon
Keyboard	2021-09-14 15:21:28.466962	2021-09-14 15:22:54.743664	86.276702	Afternoon
Mouse	2021-09-14 15:22:49.801598	2021-09-14 15:22:56.009210	6.207612	Afternoon
Keyboard	2021-09-14 15:22:54.873588	2021-09-14 15:23:45.444521	50.570933	Afternoon
Keyboard	2021-09-14 15:23:46.008939	2021-09-14 15:24:06.413884	20.404945	Afternoon
Mouse	2021-09-14 15:24:05.878789	2021-09-14 15:24:13.285514	7.406725	Afternoon
Keyboard	2021-09-14 15:24:12.017087	2021-09-14 15:24:32.140799	20.123712	Afternoon
Mouse	2021-09-14 15:24:31.332207	2021-09-14 15:24:45.977806	14.645599	Afternoon
Mouse	2021-09-14 15:24:49.801758	2021-09-14 15:24:57.580529	7.778771	Afternoon
Mouse	2021-09-14 15:25:03.958050	2021-09-14 15:25:26.390242	22.432192	Afternoon
Keyboard	2021-09-14 15:24:44.805984	2021-09-14 15:25:34.792060	49.986076	Afternoon
Keyboard	2021-09-14 15:25:40.839478	2021-09-14 15:25:48.393683	7.554205	Afternoon
Mouse	2021-09-14 15:25:48.207216	2021-09-14 15:25:55.924509	7.717293	Afternoon
Keyboard	2021-09-14 15:25:55.153016	2021-09-14 15:26:10.952830	15.799814	Afternoon
Keyboard	2021-09-14 15:26:16.889904	2021-09-14 15:26:22.646374	5.75647	Afternoon
Keyboard	2021-09-14 15:26:25.438188	2021-09-14 15:26:35.003982	9.565794	Afternoon
Mouse	2021-09-14 15:26:27.784717	2021-09-14 15:26:52.916897	25.13218	Afternoon
Keyboard	2021-09-14 15:26:49.816557	2021-09-14 15:26:56.861992	7.045435	Afternoon
Mouse	2021-09-14 15:26:55.754605	2021-09-14 15:27:07.089818	11.335213	Afternoon
Keyboard	2021-09-14 15:27:12.862934	2021-09-14 15:27:20.663185	7.800251	Afternoon
Mouse	2021-09-14 15:27:20.473728	2021-09-14 15:27:37.408236	16.934508	Afternoon
Keyboard	2021-09-14 15:27:36.678749	2021-09-14 15:27:41.972350	5.293601	Afternoon
Mouse	2021-09-14 15:27:41.285872	2021-09-14 15:27:47.512072	6.2262	Afternoon
Keyboard	2021-09-14 15:27:47.079493	2021-09-14 15:27:53.316414	6.236921	Afternoon
Mouse	2021-09-14 15:27:51.192464	2021-09-14 15:27:58.569922	7.377458	Afternoon
Mouse	2021-09-14 15:28:07.722654	2021-09-14 15:28:16.914451	9.191797	Afternoon
Mouse	2021-09-14 15:28:19.644744	2021-09-14 15:29:14.711533	55.066789	Afternoon
Mouse	2021-09-14 15:29:19.145856	2021-09-14 15:29:27.394314	8.248458	Afternoon
Keyboard	2021-09-14 15:28:31.263185	2021-09-14 15:29:31.109897	59.846712	Afternoon
Keyboard	2021-09-14 15:29:51.024639	2021-09-14 15:29:57.896270	6.871631	Afternoon
Keyboard	2021-09-14 15:29:57.899200	2021-09-14 15:30:11.477478	13.578278	Afternoon
Keyboard	2021-09-14 15:30:12.803518	2021-09-14 15:30:27.413911	14.610393	Afternoon
Mouse	2021-09-14 15:30:26.004821	2021-09-14 15:30:37.486507	11.481686	Afternoon
Keyboard	2021-09-14 15:30:36.952399	2021-09-14 15:30:55.944314	18.991915	Afternoon
Keyboard	2021-09-14 15:30:56.398384	2021-09-14 15:31:02.305399	5.907015	Afternoon
Mouse	2021-09-14 15:31:23.597927	2021-09-14 15:31:38.808882	15.210955	Afternoon
Keyboard	2021-09-14 15:31:02.741866	2021-09-14 15:31:46.969514	44.227648	Afternoon
Mouse	2021-09-14 15:31:45.614097	2021-09-14 15:31:51.011259	5.397162	Afternoon
Keyboard	2021-09-14 15:31:50.234896	2021-09-14 15:31:55.870277	5.635381	Afternoon
Keyboard	2021-09-14 15:32:02.281979	2021-09-14 15:32:10.422126	8.140147	Afternoon
Mouse	2021-09-14 15:32:24.816667	2021-09-14 15:32:31.969529	7.152862	Afternoon
Mouse	2021-09-14 15:32:52.300308	2021-09-14 15:32:57.747206	5.446898	Afternoon
Keyboard	2021-09-14 15:32:30.248936	2021-09-14 15:33:05.911705	35.662769	Afternoon
Keyboard	2021-09-14 15:33:09.088247	2021-09-14 15:33:15.993124	6.904877	Afternoon
Mouse	2021-09-14 15:33:23.691843	2021-09-14 15:33:29.952148	6.260305	Afternoon
Mouse	2021-09-14 15:33:31.581924	2021-09-14 15:33:36.582582	5.000658	Afternoon
Mouse	2021-09-14 15:33:37.285662	2021-09-14 15:33:43.863378	6.577716	Afternoon
Keyboard	2021-09-14 15:33:30.982399	2021-09-14 15:33:54.880239	23.89784	Afternoon
Keyboard	2021-09-14 15:34:04.318118	2021-09-14 15:34:09.635172	5.317054	Afternoon
Mouse	2021-09-14 15:33:57.489490	2021-09-14 15:34:09.970092	12.480602	Afternoon
Mouse	2021-09-14 15:34:10.020869	2021-09-14 15:34:15.089884	5.069015	Afternoon
Keyboard	2021-09-14 15:34:14.296962	2021-09-14 15:34:21.497709	7.200747	Afternoon
Keyboard	2021-09-14 15:34:26.244487	2021-09-14 15:34:33.226416	6.981929	Afternoon
Mouse	2021-09-14 15:34:20.785806	2021-09-14 15:34:34.678472	13.892666	Afternoon
Keyboard	2021-09-14 15:34:33.827989	2021-09-14 15:34:42.844989	9.017	Afternoon
Keyboard	2021-09-14 15:34:58.965005	2021-09-14 15:35:04.619915	5.65491	Afternoon
Keyboard	2021-09-14 15:35:10.236744	2021-09-14 15:35:23.334541	13.097797	Afternoon
Keyboard	2021-09-14 15:35:27.021801	2021-09-14 15:35:32.405279	5.383478	Afternoon
Keyboard	2021-09-14 15:35:35.391433	2021-09-14 15:35:42.535507	7.144074	Afternoon
Keyboard	2021-09-14 15:35:45.241339	2021-09-14 15:35:57.512086	12.270747	Afternoon
Keyboard	2021-09-14 15:35:58.015913	2021-09-14 15:36:09.241757	11.225844	Afternoon
Keyboard	2021-09-14 15:36:19.640503	2021-09-14 15:36:27.674204	8.033701	Afternoon
Keyboard	2021-09-14 15:36:32.142682	2021-09-14 15:36:37.392346	5.249664	Afternoon
Keyboard	2021-09-14 15:36:44.177996	2021-09-14 15:36:50.848514	6.670518	Afternoon
Mouse	2021-09-14 15:36:23.347296	2021-09-14 15:36:55.864748	32.517452	Afternoon
Keyboard	2021-09-14 15:37:29.754180	2021-09-14 15:38:13.842214	44.088034	Afternoon
Keyboard	2021-09-14 15:38:14.517919	2021-09-14 15:38:19.914084	5.396165	Afternoon
Mouse	2021-09-14 15:38:18.519615	2021-09-14 15:38:24.107146	5.587531	Afternoon
